le geste reste splenectomie laparoscopique	hernie inguinale laparoscopique	0.0
operation planifiee laminectomie lombaire	laminectomie lombaire	1.0
procedure prevue laminectomie lombaire	laminectomie lombaire	1.0
le geste reste laminectomie lombaire	laminectomie lombaire	1.0
operation planifiee laminectomie lombaire	embolisation uterine	0.0
procedure prevue embolisation uterine	laminectomie lombaire	0.0
le geste reste embolisation uterine	laminectomie lombaire	0.0
operation planifiee craniotomie frontale	craniotomie frontale	1.0
procedure prevue craniotomie frontale	craniotomie frontale	1.0
le geste reste craniotomie frontale	craniotomie frontale	1.0
operation planifiee craniotomie frontale	plastie de la valve aortique	0.0
procedure prevue plastie de la valve aortique	craniotomie frontale	0.0
le geste reste plastie de la valve aortique	craniotomie frontale	0.0
operation planifiee reparation du cuff des rotateurs	reparation du cuff des rotateurs	1.0
procedure prevue reparation du cuff des rotateurs	reparation du cuff des rotateurs	1.0
le geste reste reparation du cuff des rotateurs	reparation du cuff des rotateurs	1.0
operation planifiee reparation du cuff des rotateurs	thoracoscopie exploratrice	0.0
procedure prevue thoracoscopie exploratrice	reparation du cuff des rotateurs	0.0
le geste reste thoracoscopie exploratrice	reparation du cuff des rotateurs	0.0
operation planifiee ablation de metastase pulmonaire	ablation de metastase pulmonaire	1.0
procedure prevue ablation de metastase pulmonaire	ablation de metastase pulmonaire	1.0
le geste reste ablation de metastase pulmonaire	ablation de metastase pulmonaire	1.0
operation planifiee ablation de metastase pulmonaire	angioplastie iliaque	0.0
procedure prevue angioplastie iliaque	ablation de metastase pulmonaire	0.0
le geste reste angioplastie iliaque	ablation de metastase pulmonaire	0.0
operation planifiee nephrectomie partielle	nephrectomie partielle	1.0
procedure prevue nephrectomie partielle	nephrectomie partielle	1.0
le geste reste nephrectomie partielle	nephrectomie partielle	1.0
operation planifiee nephrectomie partielle	ligature de varices oesophagiennes	0.0
procedure prevue ligature de varices oesophagiennes	nephrectomie partielle	0.0
le geste reste ligature de varices oesophagiennes	nephrectomie partielle	0.0
operation planifiee splenectomie laparoscopique	splenectomie laparoscopique	1.0
procedure prevue splenectomie laparoscopique	splenectomie laparoscopique	1.0
le geste reste splenectomie laparoscopique	splenectomie laparoscopique	1.0
operation planifiee splenectomie laparoscopique	aortoplastie ascendante	0.0
procedure prevue aortoplastie ascendante	splenectomie laparoscopique	0.0
le geste reste aortoplastie ascendante	splenectomie laparoscopique	0.0
operation planifiee embolisation uterine	embolisation uterine	1.0
procedure prevue embolisation uterine	embolisation uterine	1.0
le geste reste embolisation uterine	embolisation uterine	1.0
operation planifiee embolisation uterine	arthrodese cervicale	0.0
procedure prevue arthrodese cervicale	embolisation uterine	0.0
le geste reste arthrodese cervicale	embolisation uterine	0.0
operation planifiee plastie de la valve aortique	plastie de la valve aortique	1.0
procedure prevue plastie de la valve aortique	plastie de la valve aortique	1.0
le geste reste plastie de la valve aortique	plastie de la valve aortique	1.0
operation planifiee plastie de la valve aortique	reconstruction mammaire autologue	0.0
procedure prevue reconstruction mammaire autologue	plastie de la valve aortique	0.0
le geste reste reconstruction mammaire autologue	plastie de la valve aortique	0.0
operation planifiee thoracoscopie exploratrice	thoracoscopie exploratrice	1.0
procedure prevue thoracoscopie exploratrice	thoracoscopie exploratrice	1.0
le geste reste thoracoscopie exploratrice	thoracoscopie exploratrice	1.0
operation planifiee thoracoscopie exploratrice	arthroscopie du genou	0.0
procedure prevue arthroscopie du genou	thoracoscopie exploratrice	0.0
le geste reste arthroscopie du genou	thoracoscopie exploratrice	0.0
operation planifiee angioplastie iliaque	angioplastie iliaque	1.0
procedure prevue angioplastie iliaque	angioplastie iliaque	1.0
le geste reste angioplastie iliaque	angioplastie iliaque	1.0
operation planifiee angioplastie iliaque	prise en charge endometriose profonde	0.0
procedure prevue prise en charge endometriose profonde	angioplastie iliaque	0.0
le geste reste prise en charge endometriose profonde	angioplastie iliaque	0.0
operation planifiee ligature de varices oesophagiennes	ligature de varices oesophagiennes	1.0
procedure prevue ligature de varices oesophagiennes	ligature de varices oesophagiennes	1.0
le geste reste ligature de varices oesophagiennes	ligature de varices oesophagiennes	1.0
operation planifiee ligature de varices oesophagiennes	reparation de coiffe complexe	0.0
procedure prevue reparation de coiffe complexe	ligature de varices oesophagiennes	0.0
le geste reste reparation de coiffe complexe	ligature de varices oesophagiennes	0.0
operation planifiee aortoplastie ascendante	aortoplastie ascendante	1.0
procedure prevue aortoplastie ascendante	aortoplastie ascendante	1.0
le geste reste aortoplastie ascendante	aortoplastie ascendante	1.0
operation planifiee aortoplastie ascendante	vasectomie microchirurgicale	0.0
procedure prevue vasectomie microchirurgicale	aortoplastie ascendante	0.0
le geste reste vasectomie microchirurgicale	aortoplastie ascendante	0.0
operation planifiee arthrodese cervicale	arthrodese cervicale	1.0
procedure prevue arthrodese cervicale	arthrodese cervicale	1.0
le geste reste arthrodese cervicale	arthrodese cervicale	1.0
operation planifiee arthrodese cervicale	implantation de chambre implantable	0.0
procedure prevue implantation de chambre implantable	arthrodese cervicale	0.0
le geste reste implantation de chambre implantable	arthrodese cervicale	0.0
operation planifiee reconstruction mammaire autologue	reconstruction mammaire autologue	1.0
procedure prevue reconstruction mammaire autologue	reconstruction mammaire autologue	1.0
le geste reste reconstruction mammaire autologue	reconstruction mammaire autologue	1.0
operation planifiee reconstruction mammaire autologue	thyroidectomie totale	0.0
procedure prevue thyroidectomie totale	reconstruction mammaire autologue	0.0
le geste reste thyroidectomie totale	reconstruction mammaire autologue	0.0
operation planifiee arthroscopie du genou	arthroscopie du genou	1.0
procedure prevue arthroscopie du genou	arthroscopie du genou	1.0
le geste reste arthroscopie du genou	arthroscopie du genou	1.0
operation planifiee arthroscopie du genou	colectomie droite	0.0
procedure prevue colectomie droite	arthroscopie du genou	0.0
le geste reste colectomie droite	arthroscopie du genou	0.0
operation planifiee prise en charge endometriose profonde	prise en charge endometriose profonde	1.0
procedure prevue prise en charge endometriose profonde	prise en charge endometriose profonde	1.0
le geste reste prise en charge endometriose profonde	prise en charge endometriose profonde	1.0
operation planifiee prise en charge endometriose profonde	colectomie gauche	0.0
procedure prevue colectomie gauche	prise en charge endometriose profonde	0.0
le geste reste colectomie gauche	prise en charge endometriose profonde	0.0
operation planifiee reparation de coiffe complexe	reparation de coiffe complexe	1.0
procedure prevue reparation de coiffe complexe	reparation de coiffe complexe	1.0
le geste reste reparation de coiffe complexe	reparation de coiffe complexe	1.0
operation planifiee reparation de coiffe complexe	resection hepatique segmentaire	0.0
procedure prevue resection hepatique segmentaire	reparation de coiffe complexe	0.0
le geste reste resection hepatique segmentaire	reparation de coiffe complexe	0.0
operation planifiee vasectomie microchirurgicale	vasectomie microchirurgicale	1.0
procedure prevue vasectomie microchirurgicale	vasectomie microchirurgicale	1.0
le geste reste vasectomie microchirurgicale	vasectomie microchirurgicale	1.0
operation planifiee vasectomie microchirurgicale	arthroplastie de la hanche	0.0
procedure prevue arthroplastie de la hanche	vasectomie microchirurgicale	0.0
le geste reste arthroplastie de la hanche	vasectomie microchirurgicale	0.0
operation planifiee implantation de chambre implantable	implantation de chambre implantable	1.0
procedure prevue implantation de chambre implantable	implantation de chambre implantable	1.0
le geste reste implantation de chambre implantable	implantation de chambre implantable	1.0
operation planifiee implantation de chambre implantable	prothese totale du genou	0.0
procedure prevue prothese totale du genou	implantation de chambre implantable	0.0
le geste reste prothese totale du genou	implantation de chambre implantable	0.0
chirurgien prevu docteur lefevre	docteur lefevre	1.0
presence confirmee de docteur lefevre	docteur lefevre	1.0
chirurgien prevu docteur lefevre	docteur colin	0.0
presence confirmee de docteur colin	docteur lefevre	0.0
chirurgien prevu docteur bernard	docteur bernard	1.0
presence confirmee de docteur bernard	docteur bernard	1.0
chirurgien prevu docteur bernard	docteur nguyen	0.0
presence confirmee de docteur nguyen	docteur bernard	0.0
chirurgien prevu docteur marchal	docteur marchal	1.0
presence confirmee de docteur marchal	docteur marchal	1.0
chirurgien prevu docteur marchal	professeur aubry	0.0
presence confirmee de professeur aubry	docteur marchal	0.0
chirurgien prevu docteur colin	docteur colin	1.0
presence confirmee de docteur colin	docteur colin	1.0
chirurgien prevu docteur colin	professeur tejedor	0.0
presence confirmee de professeur tejedor	docteur colin	0.0
chirurgien prevu docteur nguyen	docteur nguyen	1.0
presence confirmee de docteur nguyen	docteur nguyen	1.0
chirurgien prevu docteur nguyen	docteur moreau	0.0
presence confirmee de docteur moreau	docteur nguyen	0.0
chirurgien prevu professeur aubry	professeur aubry	1.0
presence confirmee de professeur aubry	professeur aubry	1.0
chirurgien prevu professeur aubry	docteur girard	0.0
presence confirmee de docteur girard	professeur aubry	0.0
chirurgien prevu professeur tejedor	professeur tejedor	1.0
presence confirmee de professeur tejedor	professeur tejedor	1.0
chirurgien prevu professeur tejedor	professeur baron	0.0
presence confirmee de professeur baron	professeur tejedor	0.0
chirurgien prevu docteur moreau	docteur moreau	1.0
presence confirmee de docteur moreau	docteur moreau	1.0
chirurgien prevu docteur moreau	docteur dubois	0.0
presence confirmee de docteur dubois	docteur moreau	0.0
chirurgien prevu docteur girard	docteur girard	1.0
presence confirmee de docteur girard	docteur girard	1.0
chirurgien prevu docteur girard	docteur perrin	0.0
presence confirmee de docteur perrin	docteur girard	0.0
chirurgien prevu professeur baron	professeur baron	1.0
presence confirmee de professeur baron	professeur baron	1.0
chirurgien prevu professeur baron	docteur soule	0.0
presence confirmee de docteur soule	professeur baron	0.0
anesthesiste prevu docteur dubois	docteur dubois	1.0
presence confirmee de docteur dubois	docteur dubois	1.0
anesthesiste prevu docteur dubois	docteur aubin	0.0
presence confirmee de docteur aubin	docteur dubois	0.0
anesthesiste prevu docteur perrin	docteur perrin	1.0
presence confirmee de docteur perrin	docteur perrin	1.0
anesthesiste prevu docteur perrin	docteur renaud	0.0
presence confirmee de docteur renaud	docteur perrin	0.0
anesthesiste prevu docteur soule	docteur soule	1.0
presence confirmee de docteur soule	docteur soule	1.0
anesthesiste prevu docteur soule	docteur perrier	0.0
presence confirmee de docteur perrier	docteur soule	0.0
anesthesiste prevu docteur aubin	docteur aubin	1.0
presence confirmee de docteur aubin	docteur aubin	1.0
anesthesiste prevu docteur aubin	docteur cohen	0.0
presence confirmee de docteur cohen	docteur aubin	0.0
anesthesiste prevu docteur renaud	docteur renaud	1.0
presence confirmee de docteur renaud	docteur renaud	1.0
anesthesiste prevu docteur renaud	docteur leroy	0.0
presence confirmee de docteur leroy	docteur renaud	0.0
anesthesiste prevu docteur perrier	docteur perrier	1.0
presence confirmee de docteur perrier	docteur perrier	1.0
anesthesiste prevu docteur perrier	madame bonnet	0.0
presence confirmee de madame bonnet	docteur perrier	0.0
radiologue prevu docteur cohen	docteur cohen	1.0
presence confirmee de docteur cohen	docteur cohen	1.0
radiologue prevu docteur cohen	madame orsat	0.0
presence confirmee de madame orsat	docteur cohen	0.0
radiologue prevu docteur leroy	docteur leroy	1.0
presence confirmee de docteur leroy	docteur leroy	1.0
radiologue prevu docteur leroy	docteur lefevre	0.0
presence confirmee de docteur lefevre	docteur leroy	0.0
infirmiere prevu madame bonnet	madame bonnet	1.0
presence confirmee de madame bonnet	madame bonnet	1.0
infirmiere prevu madame bonnet	docteur bernard	0.0
presence confirmee de docteur bernard	madame bonnet	0.0
cadre prevu madame orsat	madame orsat	1.0
presence confirmee de madame orsat	madame orsat	1.0
cadre prevu madame orsat	docteur marchal	0.0
presence confirmee de docteur marchal	madame orsat	0.0
protocole anesthesie generale equilibree	anesthesie generale equilibree	1.0
on prepare anesthesie generale equilibree	anesthesie generale equilibree	1.0
protocole anesthesie generale equilibree	sedation consciente surveillee	0.0
on prepare sedation consciente surveillee	anesthesie generale equilibree	0.0
protocole anesthesie locale potentialisee	anesthesie locale potentialisee	1.0
on prepare anesthesie locale potentialisee	anesthesie locale potentialisee	1.0
protocole anesthesie locale potentialisee	bloc nerveux femoral continu	0.0
on prepare bloc nerveux femoral continu	anesthesie locale potentialisee	0.0
protocole sedation consciente surveillee	sedation consciente surveillee	1.0
on prepare sedation consciente surveillee	sedation consciente surveillee	1.0
protocole sedation consciente surveillee	intubation nasale souple	0.0
on prepare intubation nasale souple	sedation consciente surveillee	0.0
protocole bloc nerveux femoral continu	bloc nerveux femoral continu	1.0
on prepare bloc nerveux femoral continu	bloc nerveux femoral continu	1.0
protocole bloc nerveux femoral continu	monitoring invasif radial	0.0
on prepare monitoring invasif radial	bloc nerveux femoral continu	0.0
protocole intubation nasale souple	intubation nasale souple	1.0
on prepare intubation nasale souple	intubation nasale souple	1.0
protocole intubation nasale souple	double guidage echographique	0.0
on prepare double guidage echographique	intubation nasale souple	0.0
protocole monitoring invasif radial	monitoring invasif radial	1.0
on prepare monitoring invasif radial	monitoring invasif radial	1.0
protocole monitoring invasif radial	kit d embolisation onyx	0.0
on prepare kit d embolisation onyx	monitoring invasif radial	0.0
protocole double guidage echographique	double guidage echographique	1.0
on prepare double guidage echographique	double guidage echographique	1.0
protocole double guidage echographique	fibroscope rigide sterile	0.0
on prepare fibroscope rigide sterile	double guidage echographique	0.0
protocole kit d embolisation onyx	kit d embolisation onyx	1.0
on prepare kit d embolisation onyx	kit d embolisation onyx	1.0
protocole kit d embolisation onyx	pompe a perfusion triple voie	0.0
on prepare pompe a perfusion triple voie	kit d embolisation onyx	0.0
protocole fibroscope rigide sterile	fibroscope rigide sterile	1.0
on prepare fibroscope rigide sterile	fibroscope rigide sterile	1.0
protocole fibroscope rigide sterile	navigateur optique cranien	0.0
on prepare navigateur optique cranien	fibroscope rigide sterile	0.0
protocole pompe a perfusion triple voie	pompe a perfusion triple voie	1.0
on prepare pompe a perfusion triple voie	pompe a perfusion triple voie	1.0
protocole pompe a perfusion triple voie	sonde double lumiere	0.0
on prepare sonde double lumiere	pompe a perfusion triple voie	0.0
protocole navigateur optique cranien	navigateur optique cranien	1.0
on prepare navigateur optique cranien	navigateur optique cranien	1.0
protocole navigateur optique cranien	moteur de reamage humeral	0.0
on prepare moteur de reamage humeral	navigateur optique cranien	0.0
protocole sonde double lumiere	sonde double lumiere	1.0
on prepare sonde double lumiere	sonde double lumiere	1.0
protocole sonde double lumiere	echographe portable	0.0
on prepare echographe portable	sonde double lumiere	0.0
protocole moteur de reamage humeral	moteur de reamage humeral	1.0
on prepare moteur de reamage humeral	moteur de reamage humeral	1.0
protocole moteur de reamage humeral	bistouri harmonique	0.0
on prepare bistouri harmonique	moteur de reamage humeral	0.0
protocole echographe portable	echographe portable	1.0
on prepare echographe portable	echographe portable	1.0
protocole echographe portable	anesthesie generale equilibree	0.0
on prepare anesthesie generale equilibree	echographe portable	0.0
protocole bistouri harmonique	bistouri harmonique	1.0
on prepare bistouri harmonique	bistouri harmonique	1.0
protocole bistouri harmonique	anesthesie locale potentialisee	0.0
on prepare anesthesie locale potentialisee	bistouri harmonique	0.0
programme pour amelie morel debut a six heures trente en salle une	amelie morel	1.0
programme pour amelie morel debut a six heures trente en salle une	thyroidectomie totale	0.0
amelie morel prevu en bloc une	salle une	1.0
amelie morel prevu en bloc une	thyroidectomie totale	0.0
bloc et salle aligne bloc une salle une	salle une	1.0
bloc et salle aligne bloc une salle une	thyroidectomie totale	0.0
dr docteur lefevre opera thyroidectomie totale	docteur lefevre	1.0
dr docteur lefevre opera thyroidectomie totale	professeur aubry	0.0
anesthesie assuree par professeur aubry	professeur aubry	1.0
anesthesie assuree par professeur aubry	docteur lefevre	0.0
horaire cible six heures trente	six heures trente	1.0
horaire cible six heures trente	salle une	0.0
programme pour lucien giraud debut a sept heures pile en salle deux	lucien giraud	1.0
programme pour lucien giraud debut a sept heures pile en salle deux	colectomie droite	0.0
lucien giraud prevu en bloc deux	salle deux	1.0
lucien giraud prevu en bloc deux	colectomie droite	0.0
bloc et salle aligne bloc deux salle deux	salle deux	1.0
bloc et salle aligne bloc deux salle deux	colectomie droite	0.0
dr docteur bernard opera colectomie droite	docteur bernard	1.0
dr docteur bernard opera colectomie droite	professeur tejedor	0.0
anesthesie assuree par professeur tejedor	professeur tejedor	1.0
anesthesie assuree par professeur tejedor	docteur bernard	0.0
horaire cible sept heures pile	sept heures pile	1.0
horaire cible sept heures pile	salle deux	0.0
programme pour sarah benali debut a sept heures trente en salle trois	sarah benali	1.0
programme pour sarah benali debut a sept heures trente en salle trois	colectomie gauche	0.0
sarah benali prevu en bloc trois	salle trois	1.0
sarah benali prevu en bloc trois	colectomie gauche	0.0
bloc et salle aligne bloc trois salle trois	salle trois	1.0
bloc et salle aligne bloc trois salle trois	colectomie gauche	0.0
dr docteur marchal opera colectomie gauche	docteur marchal	1.0
dr docteur marchal opera colectomie gauche	docteur moreau	0.0
anesthesie assuree par docteur moreau	docteur moreau	1.0
anesthesie assuree par docteur moreau	docteur marchal	0.0
horaire cible sept heures trente	sept heures trente	1.0
horaire cible sept heures trente	salle trois	0.0
programme pour nathan perrin debut a huit heures quinze en salle quatre	nathan perrin	1.0
programme pour nathan perrin debut a huit heures quinze en salle quatre	resection hepatique segmentaire	0.0
nathan perrin prevu en bloc quatre	salle quatre	1.0
nathan perrin prevu en bloc quatre	resection hepatique segmentaire	0.0
bloc et salle aligne bloc quatre salle quatre	salle quatre	1.0
bloc et salle aligne bloc quatre salle quatre	resection hepatique segmentaire	0.0
dr docteur colin opera resection hepatique segmentaire	docteur colin	1.0
dr docteur colin opera resection hepatique segmentaire	docteur girard	0.0
anesthesie assuree par docteur girard	docteur girard	1.0
anesthesie assuree par docteur girard	docteur colin	0.0
horaire cible huit heures quinze	huit heures quinze	1.0
horaire cible huit heures quinze	salle quatre	0.0
programme pour ines lemaitre debut a huit heures quarante cinq en salle cinq	ines lemaitre	1.0
programme pour ines lemaitre debut a huit heures quarante cinq en salle cinq	arthroplastie de la hanche	0.0
ines lemaitre prevu en bloc cinq	salle cinq	1.0
ines lemaitre prevu en bloc cinq	arthroplastie de la hanche	0.0
bloc et salle aligne bloc cinq salle cinq	salle cinq	1.0
bloc et salle aligne bloc cinq salle cinq	arthroplastie de la hanche	0.0
dr docteur nguyen opera arthroplastie de la hanche	docteur nguyen	1.0
dr docteur nguyen opera arthroplastie de la hanche	professeur baron	0.0
anesthesie assuree par professeur baron	professeur baron	1.0
anesthesie assuree par professeur baron	docteur nguyen	0.0
horaire cible huit heures quarante cinq	huit heures quarante cinq	1.0
horaire cible huit heures quarante cinq	salle cinq	0.0
programme pour marc gauthier debut a neuf heures pile en salle six	marc gauthier	1.0
programme pour marc gauthier debut a neuf heures pile en salle six	prothese totale du genou	0.0
marc gauthier prevu en bloc six	salle six	1.0
marc gauthier prevu en bloc six	prothese totale du genou	0.0
bloc et salle aligne bloc six salle six	salle six	1.0
bloc et salle aligne bloc six salle six	prothese totale du genou	0.0
dr professeur aubry opera prothese totale du genou	professeur aubry	1.0
dr professeur aubry opera prothese totale du genou	docteur dubois	0.0
anesthesie assuree par docteur dubois	docteur dubois	1.0
anesthesie assuree par docteur dubois	professeur aubry	0.0
horaire cible neuf heures pile	neuf heures pile	1.0
horaire cible neuf heures pile	salle six	0.0
programme pour lina bertin debut a neuf heures trente en salle sept	lina bertin	1.0
programme pour lina bertin debut a neuf heures trente en salle sept	ablation de la vesicule	0.0
lina bertin prevu en bloc sept	salle sept	1.0
lina bertin prevu en bloc sept	ablation de la vesicule	0.0
bloc et salle aligne bloc sept salle sept	salle sept	1.0
bloc et salle aligne bloc sept salle sept	ablation de la vesicule	0.0
dr professeur tejedor opera ablation de la vesicule	professeur tejedor	1.0
dr professeur tejedor opera ablation de la vesicule	docteur perrin	0.0
anesthesie assuree par docteur perrin	docteur perrin	1.0
anesthesie assuree par docteur perrin	professeur tejedor	0.0
horaire cible neuf heures trente	neuf heures trente	1.0
horaire cible neuf heures trente	salle sept	0.0
programme pour paul renard debut a dix heures pile en salle huit	paul renard	1.0
programme pour paul renard debut a dix heures pile en salle huit	valvuloplastie mitrale	0.0
paul renard prevu en bloc huit	salle huit	1.0
paul renard prevu en bloc huit	valvuloplastie mitrale	0.0
bloc et salle aligne bloc huit salle huit	salle huit	1.0
bloc et salle aligne bloc huit salle huit	valvuloplastie mitrale	0.0
dr docteur moreau opera valvuloplastie mitrale	docteur moreau	1.0
dr docteur moreau opera valvuloplastie mitrale	docteur soule	0.0
anesthesie assuree par docteur soule	docteur soule	1.0
anesthesie assuree par docteur soule	docteur moreau	0.0
horaire cible dix heures pile	dix heures pile	1.0
horaire cible dix heures pile	salle huit	0.0
programme pour hana dufour debut a dix heures trente en salle neuf	hana dufour	1.0
programme pour hana dufour debut a dix heures trente en salle neuf	bypass gastrique	0.0
hana dufour prevu en bloc neuf	salle neuf	1.0
hana dufour prevu en bloc neuf	bypass gastrique	0.0
bloc et salle aligne bloc neuf salle neuf	salle neuf	1.0
bloc et salle aligne bloc neuf salle neuf	bypass gastrique	0.0
dr docteur girard opera bypass gastrique	docteur girard	1.0
dr docteur girard opera bypass gastrique	docteur aubin	0.0
anesthesie assuree par docteur aubin	docteur aubin	1.0
anesthesie assuree par docteur aubin	docteur girard	0.0
horaire cible dix heures trente	dix heures trente	1.0
horaire cible dix heures trente	salle neuf	0.0
programme pour yann lefevre debut a onze heures pile en salle dix	yann lefevre	1.0
programme pour yann lefevre debut a onze heures pile en salle dix	mastectomie radicale	0.0
yann lefevre prevu en bloc dix	salle dix	1.0
yann lefevre prevu en bloc dix	mastectomie radicale	0.0
bloc et salle aligne bloc dix salle dix	salle dix	1.0
bloc et salle aligne bloc dix salle dix	mastectomie radicale	0.0
dr professeur baron opera mastectomie radicale	professeur baron	1.0
dr professeur baron opera mastectomie radicale	docteur renaud	0.0
anesthesie assuree par docteur renaud	docteur renaud	1.0
anesthesie assuree par docteur renaud	professeur baron	0.0
horaire cible onze heures pile	onze heures pile	1.0
horaire cible onze heures pile	salle dix	0.0
programme pour noemie carrel debut a onze heures trente en salle onze	noemie carrel	1.0
programme pour noemie carrel debut a onze heures trente en salle onze	hernie inguinale laparoscopique	0.0
noemie carrel prevu en bloc onze	salle onze	1.0
noemie carrel prevu en bloc onze	hernie inguinale laparoscopique	0.0
bloc et salle aligne bloc onze salle onze	salle onze	1.0
bloc et salle aligne bloc onze salle onze	hernie inguinale laparoscopique	0.0
dr docteur dubois opera hernie inguinale laparoscopique	docteur dubois	1.0
dr docteur dubois opera hernie inguinale laparoscopique	docteur perrier	0.0
anesthesie assuree par docteur perrier	docteur perrier	1.0
anesthesie assuree par docteur perrier	docteur dubois	0.0
horaire cible onze heures trente	onze heures trente	1.0
horaire cible onze heures trente	salle onze	0.0
programme pour loic masson debut a douze heures pile en salle douze	loic masson	1.0
programme pour loic masson debut a douze heures pile en salle douze	laminectomie lombaire	0.0
loic masson prevu en bloc douze	salle douze	1.0
loic masson prevu en bloc douze	laminectomie lombaire	0.0
bloc et salle aligne bloc douze salle douze	salle douze	1.0
bloc et salle aligne bloc douze salle douze	laminectomie lombaire	0.0
dr docteur perrin opera laminectomie lombaire	docteur perrin	1.0
dr docteur perrin opera laminectomie lombaire	docteur cohen	0.0
anesthesie assuree par docteur cohen	docteur cohen	1.0
anesthesie assuree par docteur cohen	docteur perrin	0.0
horaire cible douze heures pile	douze heures pile	1.0
horaire cible douze heures pile	salle douze	0.0
programme pour clara jourdan debut a treize heures trente en salle une	clara jourdan	1.0
programme pour clara jourdan debut a treize heures trente en salle une	craniotomie frontale	0.0
clara jourdan prevu en bloc une	salle une	1.0
clara jourdan prevu en bloc une	craniotomie frontale	0.0
bloc et salle aligne bloc une salle une	salle une	1.0
bloc et salle aligne bloc une salle une	craniotomie frontale	0.0
dr docteur soule opera craniotomie frontale	docteur soule	1.0
dr docteur soule opera craniotomie frontale	docteur leroy	0.0
anesthesie assuree par docteur leroy	docteur leroy	1.0
anesthesie assuree par docteur leroy	docteur soule	0.0
horaire cible treize heures trente	treize heures trente	1.0
horaire cible treize heures trente	salle une	0.0
programme pour adil kader debut a quatorze heures pile en salle deux	adil kader	1.0
programme pour adil kader debut a quatorze heures pile en salle deux	reparation du cuff des rotateurs	0.0
adil kader prevu en bloc deux	salle deux	1.0
adil kader prevu en bloc deux	reparation du cuff des rotateurs	0.0
bloc et salle aligne bloc deux salle deux	salle deux	1.0
bloc et salle aligne bloc deux salle deux	reparation du cuff des rotateurs	0.0
dr docteur aubin opera reparation du cuff des rotateurs	docteur aubin	1.0
dr docteur aubin opera reparation du cuff des rotateurs	madame bonnet	0.0
anesthesie assuree par madame bonnet	madame bonnet	1.0
anesthesie assuree par madame bonnet	docteur aubin	0.0
horaire cible quatorze heures pile	quatorze heures pile	1.0
horaire cible quatorze heures pile	salle deux	0.0
programme pour emma leroux debut a quinze heures pile en salle trois	emma leroux	1.0
programme pour emma leroux debut a quinze heures pile en salle trois	ablation de metastase pulmonaire	0.0
emma leroux prevu en bloc trois	salle trois	1.0
emma leroux prevu en bloc trois	ablation de metastase pulmonaire	0.0
bloc et salle aligne bloc trois salle trois	salle trois	1.0
bloc et salle aligne bloc trois salle trois	ablation de metastase pulmonaire	0.0
dr docteur renaud opera ablation de metastase pulmonaire	docteur renaud	1.0
dr docteur renaud opera ablation de metastase pulmonaire	madame orsat	0.0
anesthesie assuree par madame orsat	madame orsat	1.0
anesthesie assuree par madame orsat	docteur renaud	0.0
horaire cible quinze heures pile	quinze heures pile	1.0
horaire cible quinze heures pile	salle trois	0.0
programme pour thomas page debut a seize heures pile en salle quatre	thomas page	1.0
programme pour thomas page debut a seize heures pile en salle quatre	nephrectomie partielle	0.0
thomas page prevu en bloc quatre	salle quatre	1.0
thomas page prevu en bloc quatre	nephrectomie partielle	0.0
bloc et salle aligne bloc quatre salle quatre	salle quatre	1.0
bloc et salle aligne bloc quatre salle quatre	nephrectomie partielle	0.0
dr docteur perrier opera nephrectomie partielle	docteur perrier	1.0
dr docteur perrier opera nephrectomie partielle	docteur lefevre	0.0
anesthesie assuree par docteur lefevre	docteur lefevre	1.0
anesthesie assuree par docteur lefevre	docteur perrier	0.0
horaire cible seize heures pile	seize heures pile	1.0
horaire cible seize heures pile	salle quatre	0.0
programme pour dalia monet debut a dix sept heures pile en salle cinq	dalia monet	1.0
programme pour dalia monet debut a dix sept heures pile en salle cinq	splenectomie laparoscopique	0.0
dalia monet prevu en bloc cinq	salle cinq	1.0
dalia monet prevu en bloc cinq	splenectomie laparoscopique	0.0
bloc et salle aligne bloc cinq salle cinq	salle cinq	1.0
bloc et salle aligne bloc cinq salle cinq	splenectomie laparoscopique	0.0
dr docteur cohen opera splenectomie laparoscopique	docteur cohen	1.0
dr docteur cohen opera splenectomie laparoscopique	docteur bernard	0.0
anesthesie assuree par docteur bernard	docteur bernard	1.0
anesthesie assuree par docteur bernard	docteur cohen	0.0
horaire cible dix sept heures pile	dix sept heures pile	1.0
horaire cible dix sept heures pile	salle cinq	0.0
programme pour gael perrot debut a six heures trente en salle six	gael perrot	1.0
programme pour gael perrot debut a six heures trente en salle six	embolisation uterine	0.0
gael perrot prevu en bloc six	salle six	1.0
gael perrot prevu en bloc six	embolisation uterine	0.0
bloc et salle aligne bloc six salle six	salle six	1.0
bloc et salle aligne bloc six salle six	embolisation uterine	0.0
dr docteur leroy opera embolisation uterine	docteur leroy	1.0
dr docteur leroy opera embolisation uterine	docteur marchal	0.0
anesthesie assuree par docteur marchal	docteur marchal	1.0
anesthesie assuree par docteur marchal	docteur leroy	0.0
horaire cible six heures trente	six heures trente	1.0
horaire cible six heures trente	salle six	0.0
programme pour norah gobert debut a sept heures pile en salle sept	norah gobert	1.0
programme pour norah gobert debut a sept heures pile en salle sept	plastie de la valve aortique	0.0
norah gobert prevu en bloc sept	salle sept	1.0
norah gobert prevu en bloc sept	plastie de la valve aortique	0.0
bloc et salle aligne bloc sept salle sept	salle sept	1.0
bloc et salle aligne bloc sept salle sept	plastie de la valve aortique	0.0
